[2025-09-01][18:30:57][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BiteBloodJuicy_ZA01.34.wav | Genre: [genre:sound-design:horror] | Mood: [mood:creepy, mood:gruesome] | Occasion: [occasion:horror, occasion:jump-scare] | Keywords: [keyword:sfx:bite, keyword:sfx:blood] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._37.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._38.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._39.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._40.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._41.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._44.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._45.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._42.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._43.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._46.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._47.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._48.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._49.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._50.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._51.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._52.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._53.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._54.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._56.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._57.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._58.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._55.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._59.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._61.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._60.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._62.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._63.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._67.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._64.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._66.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._68.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._69.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropMetal_BW._65.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW.54.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._6.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._4.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._3.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._1.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._5.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._7.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._2.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._8.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW._9.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW_10.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW_11.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropPuddle_BW_12.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:loc:urban, keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSand_BW.5469.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:biome:desert, keyword:sfx:impact, keyword:sfx:sand-impact, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSand_BW.5476.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:biome:desert, keyword:sfx:impact, keyword:sfx:sand-impact, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSand_BW.5474.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:biome:desert, keyword:sfx:impact, keyword:sfx:sand-impact, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSand_BW.5477.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:biome:desert, keyword:sfx:impact, keyword:sfx:sand-impact, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSand_BW.5481.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:biome:desert, keyword:sfx:impact, keyword:sfx:sand-impact, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSand_BW.5486.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:biome:desert, keyword:sfx:impact, keyword:sfx:sand-impact, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSand_BW.5456.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:biome:desert, keyword:sfx:impact, keyword:sfx:sand-impact, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSnow_BW.5467.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:snow-impact, keyword:weapon:firearm, keyword:weather:snow] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSnow_BW.5476.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:snow-impact, keyword:weapon:firearm, keyword:weather:snow] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSnow_BW.5469.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:snow-impact, keyword:weapon:firearm, keyword:weather:snow] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropSnow_BW.5456.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:snow-impact, keyword:weapon:firearm, keyword:weather:snow] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropShells_BW.54.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropShells_BW._3.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropShells_BW._1.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
[2025-09-01][18:31:00][ligeia::virtual_folder_handler][INFO] UNASSIGNED: BulletShellDropShells_BW._2.wav | Genre: [] | Mood: [] | Occasion: [occasion:combat-encounter, occasion:gunfight, occasion:reload] | Keywords: [keyword:sfx:impact, keyword:sfx:metal-clang, keyword:weapon:firearm] | Other: []
